cartodb_id,the_geom,pop2000,fips,county,state,in_per_capita,in_pop,transport,nonroad,unknown,aircraft,cement,onroad,electricityprod,residential,industrial,commercial,total_per_capita,total
1469,,20826,28139,Tippah County,MS,1.293996716,9.943957485,1.975568545,0.145947567,0.139946095,0.055673667,0,1.634001216,0,0.320121204,1.317197858,0.034447219,3.647334826,75959.39509
1470,,19163,28141,Tishomingo County,MS,1.403400319,9.860736615,2.865238022,0.195624645,0.465375696,0.18513681,0,2.01910087,0,0.313816212,0.855292624,0.034665555,4.069012412,77974.48485
1471,,9227,28143,Tunica County,MS,1.962961621,9.129889248,5.917011172,0.975729468,0.41530833,0.165218912,0,4.360754462,0,0.510789921,0.441328773,0.251253881,7.120383747,65699.78083
1472,,25362,28145,Union County,MS,1.571277161,10.14100727,2.800563053,0.15365465,0.245029531,0.097478234,0,2.304400639,0.312388443,0.280742175,1.386423034,0.032674275,4.812790981,122062.0048
1473,,15156,28147,Walthall County,MS,1.579374564,9.626151772,2.0312205,0.162580998,0.195862305,0.077918399,0,1.594858797,0,0.54408169,2.21720809,0.059410016,4.851920296,73535.70401
1474,,49644,28149,Warren County,MS,2.549338461,10.81263282,2.132353707,0.197623317,0.115746586,0.046046571,0,1.772937233,8.360635424,0.277008116,1.966454851,0.062182092,12.79863419,635375.3957
1475,,62977,28151,Washington County,MS,2.34905938,11.05052486,1.878718214,0.23769224,0.312729391,0.124410741,0,1.203885842,6.683262379,0.264487676,1.586411644,0.062831508,10.47571142,659728.8781
1476,,21216,28153,Wayne County,MS,1.201851526,9.962510893,2.017018688,0.132690905,0.071478683,0.028435854,0,1.784413246,0,0.34891246,0.926021948,0.034316804,3.326269901,70570.14223
1477,,10294,28155,Webster County,MS,1.283430314,9.23931648,2.38556178,0.174133065,0.031458595,0.012514947,0,2.167455173,0,0.35110113,0.787581231,0.084754372,3.608998513,37151.03069
1478,,10312,28157,Wilkinson County,MS,0.902710827,9.241063545,2.034248531,0.225147189,0,0,0,1.809101342,0,0.212990998,0.136347553,0.082692632,2.466279714,25432.27641
1479,,20160,28159,Winston County,MS,1.009102055,9.911455722,1.823772798,0.129678018,0.107088291,0.042602138,0,1.544404351,0,0.297268442,0.587192267,0.034903216,2.743136724,55301.63636
1480,,13051,28161,Yalobusha County,MS,1.509619687,9.476620038,3.344241289,0.340864797,0.024510587,0.009750748,0,2.969115156,0,0.517120158,0.597101922,0.066546177,4.525009546,59055.89959
1481,,28149,28163,Yazoo County,MS,1.598138906,10.24526711,2.470396265,0.330557577,0.155962974,0.062045571,0,1.921830142,0,0.319030228,2.059621319,0.094775128,4.94382294,139163.6719
1482,,24977,29001,Adair County,MO,0.872808979,10.12571068,1.446784588,0.226051637,0.097242461,0.038685222,0,1.084805269,0.001345858,0.349134807,0.296298913,0.300060894,2.393625061,59785.57314
1483,,16492,29003,Andrew County,MO,1.384852486,9.710630694,3.497439408,0.337470065,0,0,0,3.159969344,0,0.3563022,0.066910386,0.073584662,3.994236657,65872.95095
1484,,6430,29005,Atchison County,MO,2.029171536,8.768729817,6.922933349,1.401208363,0.092500392,0.036798706,0,5.392425888,0,0.478011104,0.035568027,0.171268492,7.607780972,48918.03165
1485,,25853,29007,Audrain County,MO,1.221335115,10.16018193,1.911192582,0.470147017,0.068483006,0.027244091,0,1.345318467,0.181347329,0.350554477,0.773844326,0.174774325,3.39171304,87685.95723
1486,,34010,29009,Barry County,MO,1.243113986,10.43440988,1.855686568,0.259775405,0.062495546,0.024862164,0,1.508553453,0,0.342434692,1.131992173,0.136277535,3.466390968,117891.9568
1487,,12541,29011,Barton County,MO,1.576509441,9.436758556,3.450014847,0.642436092,0.084352334,0.033557209,0,2.689669212,0.000589543,0.432513447,0.816872646,0.138048358,4.838038841,60673.84511
1488,,16653,29013,Bates County,MO,1.386656958,9.720345659,3.343283161,0.527584037,0.118583781,0.047175375,0,2.649939969,0,0.414505441,0.126692248,0.116969801,4.00145065,66636.15768
1489,,17180,29015,Benton County,MO,1.161903463,9.751501196,2.674583916,0.597652172,0.02650441,0.010543988,0,2.039883346,0,0.289083651,0.131749641,0.100593772,3.196010979,54907.46862
1490,,12029,29017,Bollinger County,MO,1.035150566,9.39507568,1.803080883,0.269641549,0,0,0,1.533439335,0.022730958,0.283020026,0.629905098,0.076793162,2.815530126,33868.01189
1491,,135454,29019,Boone County,MO,1.350885311,11.81638738,1.86532212,0.185415831,0.088170805,0.035076313,0,1.556659171,0.87707832,0.355289906,0.498038001,0.265113715,3.860842062,522966.5007
1492,,85998,29021,Buchanan County,MO,1.645090181,11.36207932,1.55522941,0.147013368,0.121993294,0.048531665,0,1.237691083,2.273017372,0.429766786,0.650820611,0.272642978,5.181477157,445596.6725
1493,,40867,29023,Butler County,MO,1.190883989,10.61807817,2.116904501,0.237310801,0.062737398,0.024958333,0,1.791897969,0.023002598,0.320750584,0.555593104,0.27373745,3.289988237,134451.9493
1494,,8969,29025,Caldwell County,MO,1.276053184,9.101529466,2.969955887,0.394106637,0,0,0,2.57584925,0,0.415961582,0.115773909,0.080781049,3.582472427,32131.1952
1495,,40766,29027,Callaway County,MO,1.556564927,10.61560368,3.868538626,0.198426271,0.417863993,0.16623562,0,3.086012741,0.043805478,0.271718385,0.338253927,0.220185976,4.742502391,193332.8525
1496,,37051,29029,Camden County,MO,1.135051182,10.52005062,2.230707654,0.319459505,0.115553396,0.045969722,0,1.74972503,0,0.200123308,0.349127323,0.331374499,3.111332783,115277.9909
1497,,68693,29031,Cape Girardeau County,MO,1.921853585,11.13740258,1.76453104,0.20637836,0,0,2.483825823,1.55815268,0.002092596,0.320254962,1.854594564,0.408314437,6.833613422,469421.4068
1498,,10285,29033,Carroll County,MO,1.303380116,9.238441802,2.874254797,0.996791827,0,0,0,1.87746297,0.025631171,0.466143168,0.197964826,0.117726339,3.6817203,37866.49329
1499,,5941,29035,Carter County,MO,1.419802015,8.689632748,3.561590689,0.258905318,0,0,0,3.302685371,0,0.287875601,0.18711997,0.099715174,4.136301435,24573.76683
1500,,82092,29037,Cass County,MO,1.364070211,11.31559585,1.908434413,0.180575343,0.038144899,0.01517489,0,1.674539281,1.317903698,0.375119501,0.193501025,0.117125311,3.912083948,321150.7954
1501,,13733,29039,Cedar County,MO,0.953085879,9.527556975,1.792316142,0.417971056,0,0,0,1.374345086,0.033398213,0.372288247,0.290165825,0.105532744,2.59370117,35619.29817
1502,,8438,29041,Chariton County,MO,1.26192338,9.040500593,2.837250212,1.068129619,0,0,0,1.769120593,0.000498534,0.390354667,0.19029347,0.113811854,3.532208737,29804.77733
1503,,54285,29043,Christian County,MO,0.956224261,10.90200322,1.84925937,0.158178281,0,0,0,1.691081089,0,0.340831603,0.271667484,0.140095526,2.601853983,141241.6435
1504,,7416,29045,Clark County,MO,1.420518752,8.911395107,3.507296316,0.752791089,0,0,0,2.754505227,0,0.428417789,0.099329844,0.104223187,4.139267135,30696.80508
1505,,184006,29047,Clay County,MO,1.226946602,12.12272364,2.042137625,0.129656859,0.226088289,0.089942975,0,1.596449501,0,0.454566631,0.68818155,0.225913289,3.410799094,627607.4981
1506,,18979,29049,Clinton County,MO,1.274322669,9.851088384,2.96556252,0.307581725,0.167215523,0.066522097,0,2.424243174,0,0.398416437,0.083420583,0.128878728,3.576278267,67874.18523
1507,,71397,29051,Cole County,MO,0.941569424,11.17601113,1.445597408,0.16164727,0,0,0,1.283950138,0.012984799,0.286647313,0.403454928,0.415317822,2.56400227,183062.0701
1508,,16670,29053,Cooper County,MO,1.732342712,9.721365976,4.811024106,0.404162025,0.174596376,0.069458355,0,4.16280735,0,0.341873338,0.308648311,0.192338071,5.653883826,94250.24339
1509,,22804,29055,Crawford County,MO,1.519939132,10.03469124,3.694204223,0.182128941,0.022859848,0.009094124,0,3.48012131,0.044652148,0.319026565,0.414415858,0.09964811,4.571946904,104258.6772
1510,,7923,29057,Dade County,MO,1.064510219,8.977525201,2.324007692,0.765347109,0,0,0,1.558660583,0,0.374776274,0.114223353,0.086411236,2.899418555,22972.09321
1511,,15661,29059,Dallas County,MO,0.866584768,9.658928824,1.98767068,0.187005203,0,0,0,1.800665477,0,0.261036009,0.044587324,0.08547889,2.378772905,37253.96246
1512,,8016,29061,Daviess County,MO,1.917173636,8.989194823,6.181410408,0.719426075,0,0,0,5.461984333,0.01447433,0.426376945,0.080181215,0.099264278,6.801707176,54522.48472
1513,,11597,29063,DeKalb County,MO,1.225151062,9.358501723,2.901010015,0.335062879,0,0,0,2.565947136,0,0.300271707,0.066591545,0.136807096,3.404680363,39484.07817
1514,,14927,29065,Dent County,MO,0.924291504,9.610926933,1.904531175,0.146159283,0.072593181,0.028879107,0,1.656899605,0,0.341459973,0.165643041,0.10844797,2.520082159,37617.26639
1515,,13084,29067,Douglas County,MO,0.704970361,9.479145389,1.609765206,0.188730299,0,0,0,1.421034907,0,0.319879869,0.021077667,0.07306396,2.023786701,26479.2252
1516,,33155,29069,Dunklin County,MO,1.519295193,10.40894881,1.933325855,0.338404133,0.073342089,0.02917711,0,1.492402523,1.838807931,0.413728888,0.224954113,0.158187007,4.569003793,151485.3208
1517,,93807,29071,Franklin County,MO,3.740779361,11.44899476,2.519451791,0.183226045,0.067172902,0.026722872,0,2.242329971,38.60822851,0.258695159,0.593356889,0.151080145,42.13081249,3952165.127
1518,,15342,29073,Gasconade County,MO,1.014340296,9.638349445,1.758243498,0.26470513,0,0,0,1.493538368,0.000329028,0.364094928,0.498301725,0.136574454,2.757543634,42306.23443
1519,,6861,29075,Gentry County,MO,0.98642231,8.833608483,2.060188615,0.636006532,0,0,0,1.424182083,0,0.444601299,0.025102281,0.151731078,2.681623272,18398.61727
1520,,240391,29077,Greene County,MO,1.87199907,12.39002204,1.729538597,0.149628775,0.157724794,0.062746456,0,1.359438572,3.520640977,0.422872835,0.516216202,0.31201132,6.501279932,1562849.184
1521,,10432,29079,Grundy County,MO,1.238761717,9.252633284,1.959198376,0.422712049,0.110693715,0.044036447,0,1.381756165,0,0.419969806,0.907778863,0.16439004,3.451337085,36004.34847
1522,,8850,29081,Harrison County,MO,1.763916493,9.088172738,5.137243707,0.606178531,0,0,0,4.531065176,0.00076052,0.471489185,0.052221758,0.17353123,5.8352464,51641.93064
1523,,21997,29083,Henry County,MO,3.749188767,9.998661359,3.092204289,0.517054695,0.099585331,0.039617364,0,2.4359469,38.44739645,0.38509979,0.407720801,0.154180143,42.48660147,934577.7726
1524,,8940,29085,Hickory County,MO,0.998600637,9.098290868,2.265805974,0.450863988,0,0,0,1.814941986,0,0.318375297,0.067940765,0.062358589,2.714480625,24267.45679
1525,,5351,29087,Holt County,MO,2.240630422,8.585038738,8.560352242,1.469559815,0,0,0,7.090792428,0,0.388639772,0.32218022,0.12808268,9.399254915,50295.41305
1526,,10212,29089,Howard County,MO,0.925778997,9.231318778,1.805867254,0.499487772,0,0,0,1.306379482,0.005149121,0.391589371,0.188736472,0.132491335,2.523833553,25773.38824
1527,,37238,29091,Howell County,MO,1.130523935,10.52508502,2.155732948,0.174608307,0.07347974,0.029231835,0,1.878413066,0.001343973,0.323338224,0.439762627,0.177101076,3.097278848,115336.4697
1528,,10697,29093,Iron County,MO,1.82233551,9.277718607,1.739588151,0.144604278,0,0,0,1.594983873,0,0.276354803,4.060022735,0.110324043,6.186289732,66174.74126
1529,,654880,29095,Jackson County,MO,1.800180803,13.39220729,1.380750796,0.151954791,0.045427184,0.018071951,0.197325874,1.16529687,3.246520639,0.482567742,0.398568384,0.34500792,6.050741355,3962509.499
1530,,104686,29097,Jasper County,MO,2.12067399,11.55872067,1.841643207,0.148255715,0.131663087,0.05237853,0,1.509345875,5.072340581,0.39894685,0.748632262,0.275191586,8.336754485,872741.48
1531,,198099,29099,Jefferson County,MO,2.523643852,12.19652218,1.74283508,0.102495114,0,0,0.758220965,1.640339966,9.215374305,0.240083157,0.41049369,0.106960047,12.47396724,2471080.437
1532,,48258,29101,Johnson County,MO,1.126481962,10.7843169,1.967054004,0.201160603,0.080008158,0.031829017,0,1.654056225,0.210649468,0.342239244,0.390198918,0.174643365,3.084784999,148865.5545
1533,,4361,29103,Knox County,MO,1.327230571,8.380456668,3.039206237,0.951462552,0,0,0,2.087743684,0,0.433510508,0.178137914,0.119731885,3.770586543,16443.52791
1534,,32513,29105,Laclede County,MO,1.509666683,10.38939529,3.27903982,0.218072197,0.058964251,0.02345729,0,2.978546082,0,0.294054162,0.790475753,0.161652475,4.52522221,147128.5497
1535,,32960,29107,Lafayette County,MO,1.460033351,10.40304998,3.360418796,0.356880641,0.020059508,0.007980146,0,2.975498501,0.002105866,0.410113484,0.275321113,0.25814388,4.306103138,141929.1594
1536,,35204,29109,Lawrence County,MO,1.271630427,10.46891499,2.799992137,0.16989837,0.056342703,0.022414407,0,2.551336656,0.000389433,0.379850194,0.270905398,0.115525845,3.566663007,125560.8045
1537,,10494,29111,Lewis County,MO,1.247212963,9.258558944,2.912850054,0.620871767,0.051922277,0.020655829,0,2.219400182,0,0.409400555,0.059401997,0.09897618,3.480628785,36525.71847
1538,,38944,29113,Lincoln County,MO,1.031896259,10.56988,2.043899699,0.254898621,0,0,0,1.789001077,0.000182595,0.230320204,0.424721468,0.107258455,2.80638242,109291.757
1539,,13754,29115,Linn County,MO,1.116949237,9.52908497,2.121485552,0.436027215,0,0,0,1.685458337,0,0.449375347,0.362082969,0.122574439,3.055518308,42025.5988
1540,,14558,29117,Livingston County,MO,1.292334882,9.58589595,2.403844485,0.47805307,0.099914785,0.039748339,0,1.786128292,0.000732687,0.427722408,0.59807381,0.210905203,3.641278593,53009.73376
1541,,21681,29119,McDonald County,MO,1.407932632,9.98419158,2.164440474,0.216914257,0,0,0,1.947526217,0,0.329785632,1.48926287,0.104007327,4.087496304,88621.00736
1542,,15762,29121,Macon County,MO,1.434951732,9.665357259,2.880764123,0.439341254,0.058725437,0.023362253,0,2.359335178,0.000186819,0.405551988,0.756514416,0.156424962,4.199442307,66191.60964
1543,,11800,29123,Madison County,MO,1.069018417,9.37585481,2.139787522,0.179397684,0.129489374,0.051513686,0,1.779386778,0,0.267808585,0.385359394,0.119563716,2.912519217,34367.72676
1544,,8903,29125,Maries County,MO,1.362266062,9.094143578,3.318491092,0.305005562,0.493026408,0.196136855,0,2.324322267,0,0.272540181,0.240313271,0.073687785,3.905032329,34766.50282
1545,,28289,29127,Marion County,MO,1.467159268,10.25022832,2.451696005,0.268220213,0.080756054,0.032126515,0,2.070593223,0,0.432031148,1.24207379,0.211096718,4.33689766,122686.4979
1546,,3757,29129,Mercer County,MO,1.33509818,8.231376046,3.187355679,0.682074287,0,0,0,2.505281392,0,0.436152802,0.08485497,0.092005599,3.80036905,14277.98652
1547,,23564,29131,Miller County,MO,1.206644372,10.0674754,2.691935362,0.206768556,0.211366046,0.084086077,0,2.189714683,0,0.245360159,0.274948695,0.130006251,3.342250466,78756.78999
1548,,13427,29133,Mississippi County,MO,1.426768848,9.505022884,3.396841404,0.81778055,0,0,0,2.579060854,0,0.428358681,0.12814369,0.211875196,4.165218971,55926.39512
1549,,14827,29135,Moniteau County,MO,0.996481625,9.604205122,1.757005138,0.300145237,0,0,0,1.456859901,0,0.34929393,0.506619594,0.095816038,2.7087347,40162.40939
1550,,9311,29137,Monroe County,MO,1.244380227,9.138951776,2.558920436,1.039048734,0,0,0,1.519871702,0,0.391786869,0.413355816,0.106719916,3.470783037,32316.46085
1551,,12136,29139,Montgomery County,MO,1.908809251,9.403931521,5.914940688,0.497971548,0,0,0,5.41696914,0.000415949,0.335028171,0.374647615,0.120019928,6.745052351,81857.95533
1552,,19309,29141,Morgan County,MO,0.945791712,9.868326587,2.029518096,0.334133806,0,0,0,1.69538429,0,0.287048334,0.206670983,0.0516137,2.574851113,49717.80015
1553,,19760,29143,New Madrid County,MO,4.681947465,9.891414971,4.826053746,0.86137051,0.030100077,0.011974478,0,3.922608681,101.2851731,0.373635867,1.254317204,0.24097564,107.9801555,2133687.873
1554,,52636,29145,Newton County,MO,1.255783524,10.87115558,2.487362734,0.127714049,0.046470738,0.018487107,0,2.29469084,0.002940048,0.332360146,0.539536415,0.148388582,3.510587926,184783.3061
1555,,21912,29147,Nodaway County,MO,1.33773943,9.994789711,1.890776763,0.524380739,0.051282704,0.020401431,0,1.294711889,0.292647918,0.32505285,1.073224896,0.228717616,3.810420042,83493.92396
1556,,10344,29149,Oregon County,MO,1.126891093,9.24416192,2.474994218,0.211390945,0,0,0,2.263603272,0,0.35887588,0.153571046,0.098606194,3.086047336,31922.07365
1557,,13062,29151,Osage County,MO,2.499811865,9.47746253,2.444080764,0.346258376,0.010884307,0.004330038,0,2.082608043,8.700005736,0.319996428,0.62514495,0.090974349,12.18020223,159097.8015
1558,,9542,29153,Ozark County,MO,1.007730405,9.163458386,2.22553657,0.32815549,0,0,0,1.89738108,0,0.32641843,0.104132614,0.083289064,2.739376678,26139.13226
1559,,20047,29155,Pemiscot County,MO,1.696854541,9.905834796,4.493064508,0.643962879,0.026384451,0.010496358,0,3.81222082,0.00780373,0.447916786,0.368400774,0.139570566,5.456756363,109391.5948
1560,,18132,29157,Perry County,MO,1.515793117,9.805433612,3.114153645,0.347803368,0.096225446,0.03828061,0,2.631844221,0,0.362252754,0.899782162,0.176842222,4.553030784,82555.55417
1561,,39403,29159,Pettis County,MO,1.447465289,10.58159723,1.927033928,0.257695901,0.031523254,0.012540664,0,1.62527411,0.056454645,0.403480026,1.63711064,0.228243197,4.252322436,167554.261
1562,,39825,29161,Phelps County,MO,1.357145744,10.59225013,2.945507059,0.12686272,0,0,0,2.818644339,5.39199e-05,0.291114396,0.27123579,0.377177261,3.885088425,154723.6465
1563,,18351,29163,Pike County,MO,2.725482404,9.817439348,2.792728101,0.481454539,0.053200551,0.021164349,7.224742832,2.236908662,4.504506996,0.329198249,0.276044148,0.136555128,15.26377545,280105.5434
1564,,73781,29165,Platte County,MO,3.105539748,11.20885652,4.561526401,0.218704706,1.385548686,0.551202255,0,2.406070753,16.65451241,0.405592753,0.435681876,0.263950136,22.32126358,1646885.148
1565,,26992,29167,Polk County,MO,1.154423351,10.2032958,2.638142507,0.224365408,0.180693181,0.071883742,0,2.161200176,0,0.245762004,0.155048238,0.133240899,3.172193648,85623.85095
1566,,41165,29169,Pulaski County,MO,1.084758651,10.62534366,2.023220548,0.116491154,0.075137391,0.029891306,0,1.801700696,0.000868994,0.195252295,0.581300097,0.158083712,2.958725646,121795.9412
1567,,5223,29171,Putnam County,MO,1.183133878,8.560827228,2.423608312,0.644505418,0,0,0,1.779102894,0.018919249,0.47254332,0.244248748,0.105269384,3.264589013,17050.94842
1568,,9626,29173,Ralls County,MO,2.584141436,9.17222305,4.052660622,0.732269691,0,0,7.947220441,3.320390931,0,0.393092132,0.762964424,0.095968973,13.25190659,127562.8529
1569,,24663,29175,Randolph County,MO,4.355080845,10.11305942,1.972792427,0.235602457,0.043936196,0.017478751,0,1.675775023,75.05634759,0.355271151,0.295797932,0.192911642,77.87312075,1920584.777
1570,,23354,29177,Ray County,MO,0.801367027,10.05852355,1.51401967,0.318342976,0,0,0,1.195676694,0,0.402816882,0.205162413,0.106586418,2.228585383,52046.38305
